 6.5065 -19.434   1
10.9413 -66.630
10.9701 -67.109
10.9246 -67.659
10.8958 -67.724
10.8865 -67.832
10.8582 -67.886
10.7985 -68.536
10.8068 -68.706
10.9031 -68.969
10.9334 -68.904
10.9533 -68.955
11.0119 -68.839
11.0519 -68.937
11.1101 -68.813
11.1286 -68.856
11.3560 -68.295
11.3762 -68.336
11.4037 -68.263
11.4443 -68.341
11.5113 -68.328
11.6495 -68.698
11.7205 -69.055
11.7362 -69.202
11.7578 -69.233
11.8282 -69.709
11.8504 -69.737
11.8674 -69.881
11.8899 -69.908
11.9072 -70.052
11.9280 -70.075
11.9658 -70.312
12.0493 -70.641
12.0727 -70.663
12.1157 -70.824
12.2290 -71.046
12.3500 -71.125
12.3759 -71.069
12.5452 -71.086
12.5704 -71.034
12.6191 -71.049
12.6912 -71.186
12.7395 -71.324
12.8358 -71.821
12.8611 -71.822
12.9650 -72.295
12.9909 -72.292
13.0179 -72.418
13.0701 -72.407
13.0977 -72.521
13.3304 -72.432
13.3533 -72.299
13.4283 -72.256
13.4499 -72.111
13.5007 -72.076
13.5220 -71.940
13.5471 -71.921
13.5679 -71.783
13.5928 -71.763
13.6131 -71.624
13.6377 -71.603
13.6576 -71.463
13.6819 -71.440
13.7231 -71.268
13.9375 -71.026
13.9915 -71.090
14.0364 -71.029
14.0900 -71.078
14.1827 -70.938
14.2134 -71.015
14.3708 -70.744
14.4018 -70.815
14.4242 -70.772
14.4377 -70.618
14.4819 -70.531
14.5129 -70.598
14.6199 -70.370
14.6833 -70.502
14.7047 -70.452
14.9298 -70.847
14.9422 -70.962
15.0063 -71.066
15.0275 -71.008
15.0607 -71.055
15.0816 -70.997
15.1149 -71.041
15.3742 -70.234
15.4078 -70.276
15.4461 -70.143
15.4785 -70.174
15.5146 -70.043
15.5655 -70.003
15.6023 -69.863
15.6345 -69.888
15.6706 -69.745
15.7038 -69.776
15.7393 -69.630
15.7713 -69.651
15.8046 -69.508
15.8536 -69.451
15.9376 -69.070
15.9853 -69.005
16.0642 -68.617
16.0949 -68.626
16.1260 -68.465
16.1577 -68.478
16.1731 -68.397
16.2034 -68.401
16.2485 -68.154
16.2773 -68.162
16.3922 -67.487
16.3909 -67.320
16.4048 -67.234
16.4035 -67.067
16.4173 -66.981
16.4136 -66.814
16.4671 -66.469
16.4656 -66.302
16.6287 -65.167
16.6385 -64.910
16.6849 -64.559
16.6939 -64.302
16.7284 -64.031
16.7257 -63.864
16.7594 -63.591
16.7665 -63.327
16.7875 -63.152
16.7847 -62.985
16.7955 -62.893
16.7927 -62.726
16.8034 -62.635
16.8005 -62.468
16.8111 -62.376
16.8072 -62.203
16.8282 -62.019
16.8253 -61.852
16.9059 -61.119
16.9486 -60.912
16.9680 -60.724
17.0006 -60.621
17.0196 -60.432
17.0608 -60.218
17.1505 -59.269
17.1466 -59.103
17.1728 -58.814
17.1677 -58.643
17.1764 -58.547
17.1724 -58.381
17.1888 -58.196
17.1849 -58.031
17.2017 -57.837
17.1978 -57.672
17.2145 -57.478
17.2106 -57.313
17.2353 -57.021
17.2303 -56.850
17.2378 -56.761
17.2339 -56.596
17.2420 -56.498
17.2381 -56.333
17.2461 -56.236
17.2423 -56.070
17.2503 -55.973
17.2455 -55.802
17.2613 -55.607
17.2575 -55.442
17.2879 -55.059
17.3072 -55.028
17.3149 -54.930
17.4124 -54.776
17.4241 -54.841
17.4431 -54.806
17.4549 -54.870
17.4621 -54.770
17.5005 -54.711
17.5076 -54.611
17.5453 -54.535
17.5523 -54.435
17.5710 -54.396
17.6053 -53.891
17.6004 -53.729
17.6066 -53.636
17.6018 -53.474
17.6352 -52.968
17.6533 -52.927
17.6598 -52.825
17.6778 -52.784
17.6971 -52.478
17.7153 -52.450
17.7344 -52.143
17.7520 -52.100
17.7583 -51.998
17.7758 -51.954
17.7820 -51.851
17.8169 -51.762
17.8229 -51.659
17.8412 -51.618
17.8587 -51.318
17.8759 -51.271
18.0108 -48.798
18.0270 -48.749
18.0378 -48.540
18.0539 -48.490
18.0592 -48.386
18.0761 -48.340
18.0867 -48.131
18.1026 -48.080
18.1125 -47.879
18.1284 -47.827
18.1386 -47.617
18.1543 -47.565
18.1594 -47.460
18.2073 -47.306
18.2122 -47.201
18.2592 -47.052
18.2641 -46.946
18.3102 -46.781
18.3149 -46.675
18.3303 -46.619
18.3349 -46.514
18.3511 -46.462
18.3603 -46.250
18.3754 -46.193
18.3796 -46.096
18.3947 -46.039
18.4262 -45.297
18.4411 -45.239
18.4455 -45.133
18.4611 -45.079
18.4695 -44.875
18.4842 -44.817
18.4929 -44.604
18.4869 -44.450
18.5165 -43.715
18.5309 -43.656
18.5394 -43.443
18.5537 -43.384
18.5745 -42.851
18.5887 -42.792
18.6006 -42.481
18.6155 -42.425
18.6236 -42.212
18.6376 -42.152
18.6655 -41.405
18.6789 -41.354
18.6947 -40.927
18.7083 -40.866
18.7161 -40.653
18.7297 -40.592
18.7335 -40.485
18.7479 -40.428
18.7553 -40.223
18.7687 -40.162
18.7725 -40.055
18.7860 -39.993
18.7897 -39.886
18.8031 -39.824
18.8509 -38.445
18.8648 -38.387
18.8720 -38.173
18.8851 -38.111
